,song_id,artist_id,album_id,track_id,artist_name,album_name,track_name
13825,SOXUQPK12A6D4F621C,ARVLXWP1187FB5B94A,2267,TRLSMFK128F14557A9,matchbox twenty,More Than You Think You Are,Bright Lights (Album Version)
13826,SOHLRSS12A6310D9EA,ARV86KJ1187B9AE6D7,3960,TRLTAIL128E07831EF,Dirty Vegas,One,Human Love
13827,SOZZLFQ12A8C134390,ARKGJMU1187FB52A3D,17825,TRLTGIR128F424303A,Seaweed,Four,Card Tricks (Album)
13828,SOGLBFO12A8C13F6BE,AROR8OB1187FB50D6A,5408,TRLTUON128F428A4A4,Liquid Tension Experiment,Liquid Tension Experiment 2,Chewbacca
13829,SOJLEXV12A8AE46A03,ARVPLEV1187B9AEBF1,5124,TRLUEAL128E078E5E6,Deep Dish,George Is On,Dub Shepherd
13830,SOZFLJY12A67ADBD9B,ARDIHUE1187FB5783D,10754,TRLWTOZ128EF33FE4E,Electrelane,No Shouts No Calls,Saturday
13831,SONAIGX12A8C1396F3,ARG2QEC1187B9B7FDB,5696,TRLWVVV128F428B180,The Clientele,Strange Geometry,My Own Face Inside The Trees
13832,SOWDZTM12A58A7E900,ARXJJSN1187B98CB37,17640,TRMBRNY12903CAF664,Bebe Winans,Dream,Benjamin
13833,SOGLBQA12A6701E7AF,ARFIU2R1187B9927F9,4200,TRMCIPB128E0785E20,LCD Soundsystem,LCD Soundsystem,Too Much Love
13834,SOUFZDS12AB018CF18,ARFIU2R1187B9927F9,15812,TRMFOOR12903CBB886,LCD Soundsystem,This Is Happening,Dance Yrself Clean
13835,SOIEXIM12A81C22D94,AR0TKGM1187B98B40E,13278,TRMHFNH128F42506F8,Stereolab,Chemical Chords,Chemical Chords
13836,SOXKGON12AB0184D99,ARCZFQH11FF10D85AF,14011,TRMJCCX128F930CB29,Zion I feat. Devin The Dude,The Take Over,Country Backed Yams
13837,SOYXJUQ12A8C13BAD9,AR58BWP1187FB40B15,12612,TRMKCHD128F4279706,Tapes n Tapes,Walk It Off,Time Of Songs
13838,SOIMCRX12AB017F933,AR5BACW1187B9B3A83,14526,TRMLHXN128F92EFB97,Marmaduke Duke,Duke Pandemonium,Music Show
13839,SOBHHWM12A8C139840,ARUB0K61187B9B9AC3,2339,TRMLMVS128F4262614,Hot Water Music,Caution,Alright For Now
13840,SOWYBLQ12A58A7B583,AR748W61187B9B6AB8,4318,TRMOIFS128F92F8F91,Callenish Circle,Forbidden Empathy,Slough of Despond
13841,SOHSUZG12A8C139410,ARGMGHN1187B9B4213,4235,TRMOLCE128F4289D20,Gym Class Heroes,The Papercut Chronicles,Taxi Driver (Album Version)
13842,SOIPZRX12AAF3B41C2,ARH89631187FB4A5A4,14374,TRMOYRX128F92E4339,Jarvis Cocker,Further Complications,Slush
13843,SONURTQ12A67ADE7C8,AR49MHQ1187FB45E4B,9702,TRMPOHC12903CF406A,Brand New Sin,Tequila,Spare The Agony
13844,SOBWCXE12A58A7B7FA,ARKGMWY1187FB48338,17528,TRMQXNK128F42AE1AC,Sarah McLachlan,Mirrorball: The Complete Concert,Adia
13845,SOVZZCZ12AB01834DB,ARK0BT61187B9ACEC2,12162,TRMTJMO128F930C627,Monster Magnet,4-Way Diablo,Wall of fire
13846,SOHSGIA12A6D4F7C47,AR4XK201187B98D4DE,18790,TRMUIPW128F1466502,Andru Donalds,Andru Donalds,Save Me Now
13847,SOBVTZW12A6701E0FA,AR5LDM21187B9AC3DE,2146,TRMUKTC128E079280E,Vanessa Carlton,Be Not Nobody,Wanted
13848,SOGDPXK12AF72A389C,ARNJ9LU1187B9A56A6,13733,TRMUOCQ128F92EB38B,Il Divo,The Promise,La Promesa
13849,SOTQJCD12A6701D129,ARB9VHL1187B9AEC3F,5275,TRMWMDF128E07913DA,Taproot,Blue-Sky Research,Forever Endeavor (Album Version)
13850,SOAKEZR12A8AE45941,ARBC23H1187B9A724A,6603,TRMWNHK128F423AB31,Thirsty Merc,Thirsty Merc,Like Snow
13851,SOQAEMP12AB01814E4,ARF4I701187FB3AEFF,14907,TRMWOJI128F92FCE3C,Four Year Strong,Explains It All,Ironic
13852,SOCWFFD12A8C140F39,ARJUNZD1187B9A5DAE,4998,TRMXDCW128F92F6099,Herb Alpert And The Tijuana Brass,!!Going Places!!,Felicia
13853,SOXNSXB12A58A7AB9A,ARATR0U1187B9B76D0,15284,TRMXPOR128F930FC5A,Dead To Me,African Elephants,X
13854,SOCDHGM12A58A78788,ARNJ4771187FB58301,1546,TRMXQWH128F42987AE,Lisa Loeb,Firecracker,Let's Forget About It
13855,SOVOGMP12AB0185D73,AR5C3N411C8A41591C,15021,TRMYHSL128F932B9FC,Austrian Death Machine,Double Brutal,Let Off Some Steam Bennett (from Commando)
13856,SOFKXZM12AB017C87A,ARPJ53G1187FB414DB,15998,TRMYMRL128F930E611,Greg Giraldo,Midlife Vices,Handicapped Room
13857,SOKVZNR12A6D4FAFD9,ARB8H82119B34032E1,12530,TRMZAHY128F4247EFC,Ashton Shepherd,Sounds So Good,Not Right Now
13858,SONEEAS12A8C13B9FF,ARFHMHI1187FB55422,11776,TRNADAA128F4276F31,Another Animal,Another Animal,Distant Signs
13859,SOUWPBH12AB018A8D2,AREFFQF1187FB3F845,15757,TRNADKN12903CAF33B,The Hold Steady,Heaven Is Whenever,A Slight Discomfort
13860,SOKLCVW12AB01831E4,ARMK4631187FB5CE4A,12637,TRNCAOH128F9301F9C,Larry Norman,Only Visiting This Planet,Righteous Rocker #1
13861,SOQTTBY12A6310D95B,ARODBRG1187FB3FD99,879,TRNCNBA128E0782984,Nick Cave & The Bad Seeds,The Boatman's Call,Lime Tree Arbour
13862,SOMJUWS12A6310E06C,AR1WWVL1187B9B0306,1291,TRNETKI128E07825F0,UB40,UB40,Matter Of Time
13863,SODARYB12A8C144444,ARW24PI1187B9A6126,13105,TRNEVSB128F92ECFE7,Jewel,Perfectly Clear,Loved By You (Cowboy Waltz)
13864,SOMQBJV12A58A79050,ARN7POH1187B9B301E,1163,TRNHKLW128F42619D8,Jessica Simpson,Sweet Kisses,Your Faith In Me
13865,SOFNCCZ12A8159E8D1,ARK39NT1187B98C952,7985,TRNINIA128F421F672,Howlin Rain,Howlin Rain,In Sand And Dirt
13866,SOUSAHL12A58A79892,ARQOFR61187FB52F2E,2453,TRNLRJU128F92FE5E6,Rhonda Vincent,The Storm Still Rages,Just Someone I Used To Know
13867,SOIDUES12A8C135CD6,ARM2D2V1187B9AEB4F,13235,TRNLYZJ128F42765FC,The Reverend Peyton's Big Damn Band,The Whole Fam Damnily,Worn Out Shoe
13868,SOOMHMB12A8C141C0A,AR0QQGK1187FB4D5CB,5433,TRNMWBR128F92E37A2,The Avett Brothers,Mignonette,Pretty Girl At The Airport
13869,SOUIZSK12A6D4FC835,ARLNQBR1187B9B9C4D,11588,TRNNLJV128F4230F32,Devendra Banhart,Smokey Rolls Down Thunder Canyon,I Remember
13870,SOXXBMV12A8C1438FC,ARRWSRA1187FB3AFEB,9184,TRNOHJM128F92E8378,Sparta,Threes,Atlas
13871,SOKRYGO12A8C133902,AR0IHVF1187B9A0E30,3197,TRNOTBB128F423ED9F,The Beautiful Mistake,This Is Who You Are,My Reminder
13872,SORCDXO12A58A79B2D,ARK4ZVF1187B9B5992,14398,TRNVDSW128F4242EB8,King Sunny Ade,Juju Music,365 Is My Number/ The Message
13873,SONSXBY12AB0182284,AR6SX9L1187FB4A9A6,17608,TRNVDYB128F9345BF2,None More Black,File Under Black,Never Heard of Corduroy
13874,SOMISTH12A6310E059,ARQQ5B61187B9B4F61,16273,TROAHZM128E0781BB7,Sparklehorse,Vivadixiesubmarinetransmissionplot,Heart Of Darkness
13875,SOMXFIX12A58A7DCBE,AR63DJ41187FB4056D,5219,TROAOLJ128F423EAFF,Mojave 3,Ask Me Tomorrow,Tomorrows Taken
13876,SOUVYYD12A8C146A7C,AR8KOWK1187FB4CB95,2694,TROBDAN128F92EBCDB,Skid Row,Thickskin,Mouth Of Voodoo
13877,SOVLCGJ12A6D4F742B,ARJTX7M1187FB4CED3,8528,TROBZUC128F145B1F4,Be Bop Deluxe,Modern Music,Bring Back The Spark
13878,SOQNGIP12AF72A3549,AR6F6I21187FB5A3AA,1982,TRODGUE128F429E5E0,Aesop Rock,Labor Days,Shovel
13879,SOJFHAB12AF72AA812,AR6F6I21187FB5A3AA,11458,TROFXWO128F422DF27,Aesop Rock,None Shall Pass,No City
13880,SOEGCMG12A6D4F7227,ARN0KNM1187FB46C79,19368,TROGXTT128F14571CD,Fischer-Z,Red Skies Over Paradise,Song And Dance Brigade
13881,SOCPDGT12A8C139186,AR06EB01187FB40150,5347,TROHTIX128F4262348,NOFX,Liberal Animation,Truck Stop Blues
13882,SONYUTA12AB018B9ED,ARYVEC21187B9B2151,15517,TROIPBJ12903CB665D,Efterklang,Magic Chairs,I Was Playing Drums
13883,SOMTHOC12A6D4F7F11,AR9TAKL1187B998B56,2814,TROJBFO128F1476D11,Radio 4,Electrify,Dance To The Underground (Playgroup Mix)
13884,SOXNTEH12AB0182369,ARV0VRA1187FB5C825,16103,TROKNQT128F9317990,Louise Attaque,Louise Attaque,Amours
13885,SOPDHXP12A6310D8EA,ARBAN8S1187FB4D22F,508,TROLIVY128E0781EBA,Ben Folds Five,Ben Folds Five,The Last Polka
13886,SONXXXP12AB017F3D1,AR79L0D1187FB3AFB6,5641,TROMWFM128F9303270,Kreator,Pleasure To Kill,Carrion
13887,SONHQPN12A8C144336,AR8KOWK1187FB4CB95,2694,TRONETH128F92EBCD7,Skid Row,Thickskin,Born A Beggar
13888,SOHJDJY12AB0186D22,ARJ438T1187B9AD503,19965,TROQWVI128F9330A9E,Elvenking,Two Tragedy Poets (...And a Caravan of Weird Figures),Ask A Silly Question
13889,SOTOHAO12A8C13FF11,AR557JL1187B98C485,6526,TROSEYX12903CD371C,Belong,October Language,I'm too Sleepy... Shall We Swim?
13890,SOXXHUV12A67ADBD9E,ARDIHUE1187FB5783D,10754,TROSMJN128EF33FE51,Electrelane,No Shouts No Calls,The Lighthouse
13891,SOLMYPA12A8AE48508,ARBAW9R1187B98FB6B,5195,TROTJCK128F425A827,Natasha Bedingfield,Unwritten,Peace Of Me
13892,SOJVDZW12A8C13E0CE,ARWTYWF1187B9AF87C,5733,TROUTQQ128F934B1CE,Bolt Thrower,Honour Valour Pride,7th Offensive
13893,SOIFTCV12A6D4F9A1D,AROX2NB1187B9AFFE9,10529,TROYUKG128F14AAFAA,Grinderman,Grinderman,Go Tell The Women
13894,SOUKEOF12A6D4FBB4D,ARBPP451187FB5C5F2,19853,TROZNBR128F421B522,Pinetop Perkins,After Hours,I'm Your Hoochie Coochie Man
13895,SOFUUZK12A6D4FA2AD,ARMKXH91187B99FCC0,5208,TRPCGAI128F148ABBC,Heavenly States,Black Comet,Elastic Days
13896,SOXFGPX12A8C134135,ARTQKVD1187B98DF8C,5576,TRPCREI128F429106F,In Flames,Colony,Ordinary Story
13897,SOGINXB12AC9097638,ARL26PR1187FB576E5,3052,TRPDNKT12903CFDBC9,Camera Obscura,Underachievers Please Try Harder,Books Written For Girls
13898,SOTRIEE12A6D4F91DA,ARQY95Q1187FB3E53A,3299,TRPFHFC128E07815CC,Auf Der Maur,Auf der Maur,Followed The Waves
13899,SOLNRDH12A8AE46BDB,AR2EAIQ1187B9A978C,12811,TRPFNGQ128F422B62B,Pendulum,In Silico,The Tempest (album version)
13900,SOUFOHD12A6D4F6A2E,ARKRGK21187B9B2A6E,1037,TRPHUZK128F146A63D,Lucy Pearl,Lucy Pearl,LaLa
13901,SOBAALO12AC3DF6C16,ARTT6X11187B9AF242,9105,TRPJIOC12903CE95B9,Windir,Soknardalr,Rovhaugane
13902,SONSKWU12AB0184446,ARTAFV91187B9BA17C,1895,TRPKGPZ128F93421C9,Stone Temple Pilots,Shangri-La Dee Da,Long Way Home (LP Version)
13903,SOBNOSD12A8C13C4E0,ARNBMT71187B993523,3602,TRPKJAU128F429EB3B,Interpol,Antics,Length Of Love
13904,SOPOANU12A8AE48C9B,ARPAAHK1187B9ABB00,1949,TRPMMGT128F4240960,Nickelback,Silver Side Up,Too Bad
13905,SOHVCAX12A6D4F9737,ARRFNBO1187B9969F4,6181,TRPMZGJ128F148B0CA,Lo-Pro,Lo-Pro,Walk Away
13906,SOMGFVN12A6D4FBC13,ARV8T9T1187B99F3F4,11761,TRPQFKA128F422A881,Amorphis,Silent Waters,Her Alone
13907,SOLOIOR12AB0184A35,ARWYKY81187B99A5CE,5332,TRPQJGL12903CA7272,Zox,The Wait,Fallen
13908,SOEBTAJ12A6D4F48B3,AR8FJPT1187B9B70AA,2434,TRPSFIU128F426B8BB,Soulive,Soulive,El Ron (Live)
13909,SOTTASD12AF72A4FA2,AR8DTVF1187B9AA292,10928,TRPUFCP128F92C1E86,Ozzy Osbourne,Black Rain,11 Silver
13910,SOJDBFM12A6D4FAC30,ARXI7WU1187FB4D75E,15743,TRPYSXL128F149B8F8,Tinariwen,Aman Iman: Water Is Life,Cler Achel
13911,SOLUYBT12A67AD7482,AR0DYTO1187FB4B6AE,10108,TRQALOR128EF3421CE,Loney_ Dear,"Loney, Noir",I Am John
13912,SOIJIGA12A6D4F8E27,ARWXN5D1187FB470CF,16672,TRQAYML128F147C28C,Buck 65,Talkin' Honky Blues,Tired Out
13913,SORKNUJ12A8C13D443,ARXSFDB119B8668CA5,13592,TRQDOSU128F427F249,The Cute Lepers,Can't Stand Modern Music,Cool City
13914,SOUXVUW12A8C13F192,ARBUV6L1187B98B8A9,8364,TRQDPUU128F427500A,Turbonegro,Ass Cobra,A Dazzling Display Of Talent
13915,SONPTKG12A8C1322F5,ARNCTJ91187B98D813,9526,TRQEBZQ128F4241BBE,Venetian Snares,Hospitality,Duffy
13916,SOVAEXR12AC960A1DC,ARYYGRP1187B9A4719,1282,TRQFGHU12903CF47FE,Travis Tritt,Ten Feet Tall And Bulletproof,Walkin' All Over My Heart
13917,SOUMQJI12A6D4FA87F,ARHKV281187FB43121,17210,TRQFLLH128F14985D4,The Wild Tchoupitoulas,The Wild Tchoupitoulas,Hey Hey (Indian Comin)
13918,SOVYVEK12A81C217D2,ARXDQJB1187FB57154,16401,TRQGSCY128F423382B,Faithless,To All New Arrivals,Hope & Glory
13919,SOHMKUL12A6D4FD22D,ARTUES71187FB531F4,11537,TRQHNXG128F422F531,Eulogies,Eulogies,Little Davie
13920,SOEDVCS12A6D4FDC98,AR7GUNF1187B990CCF,9704,TRQMCKH128F422F19F,Between The Buried And Me,The Silent Circus,Ad A Dglgmut (Album Version)
13921,SOZBJJO12AF72AC271,ARDTPFU11E2835C115,5017,TRQMHTB128F92DE59E,The Backyardigans,The Backyardigans,Row Your Boat
13922,SOGSGCA12A6D4F7526,ARCIGKY1187FB4FAC7,8823,TRQNADN128F147CA1D,Lucybell,Comiendo Fuego,Vuelve a mi
13923,SOFGCWI12A6D4FDC84,ARL1MEI1187B9AD98B,6056,TRQOEIU128F422F198,Streetlight Manifesto,Everything Goes Numb,The Big Sleep (Album Version)
13924,SOKJHWD12A8C140C42,ARJ7SQ31187B9AF432,12765,TRQOQDH128F42889D6,Billy Bragg,Mr. Love & Justice,If You Ever Leave
13925,SOIGXNT12AB0185D13,ARE4SXN1187FB38701,13956,TRQRDFI128F93220C3,The Gourds,Haymaker!,Fossil Contender
13926,SONPOUC12A6D4F69B0,ARXUG3L1187B9A8DBC,5953,TRQRJEH128F1457183,Earl Klugh,Earl Klugh,Angelina
13927,SOWXVRZ12AF72A1D60,ARNDBEM1187B9A2918,7665,TRQRWIB12903CF22C7,Turisas,Battle Metal,The Land Of Hope And Glory
13928,SOBYHCF12A6D4F48EF,ARCLYBR1187FB53913,17938,TRQTGAE128F1465489,Neal Schon,Voice,Hero
13929,SOKOSID12A6701D847,ARWX3TC1187B9A9EE4,1128,TRQTMSE128E0793CD0,S Club 7,S Club,Everybody Wants You
13930,SOLRPBU12A6D4F572F,ARTLC2E1187B98E661,3634,TRQVKQP128F1479144,Jesse McCartney,Beautiful Soul,Get Your Shine On
13931,SOBCYPM12A6D2282A7,ARNW5ZZ1187FB397B0,11046,TRQWVBF128F4281ABF,Lavender Diamond,Imagine Our Love,Find A Way
13932,SOMOKLN12A6D4F5E5A,AR13QA91187FB3D73D,10811,TRQZQKU128F4285D9B,Mice Parade,Mice Parade,Satchelaise
13933,SOTZVTQ12AF72A759D,ARUZS6L1187FB50A56,11266,TRQZWQJ128F42B74A8,Dave Weckl,Master Plan,Auratune
13934,SOBKQXD12AB01847A5,ARKL75U1187FB5B8B6,485,TRRBSGP128F9308791,BoDeans,Love & Hope & Sex & Dreams,Rickshaw Riding
13935,SORWLTW12A670208FA,AR6OJYP1187B9AE997,1849,TRRCPXP128E0791F01,Jimmy Eat World,Bleed American,The Middle
13936,SONKKEP12A8AE465EE,ARFACVS1187B98C226,11707,TRRDPNI12903C9FBAB,Pat Metheny Group,Secret Story,Antonia
13937,SOWYYSN12AB0182A0D,ARWTYWF1187B9AF87C,5898,TRRFDAM128F934B516,Bolt Thrower,Those Once Loyal,Salvo
13938,SOFBODE12AC90711EC,ARBU9QB1187B9AF048,5609,TRRGDYO12903CF043A,Flying Saucer Attack,Flying Saucer Attack,Wish
13939,SOWTUSV12AF729E226,AR8CRLE1187FB4E949,3503,TRRHGJU128F42724A6,G. Love,The Hustle,Sunshine
13940,SOERWNT12A8C13ECAF,ARM4LJO1187FB43A95,5011,TRRJKWW128F4271A19,Salomé De Bahia,Brasil,Bossa Rio
13941,SOPDPKH12AB0189B80,ARS2Y7C1187FB52D25,5556,TRRLKWH12903CE17BA,Ray J,Raydiation,Let's Play House
13942,SODBAZZ12A6D4F73EA,AR5T83B1187FB4ED9B,4960,TRRMPLE128EF354FA2,Alva Noto + Ryuichi Sakamoto,Insen,Iano
13943,SODPWJC12AB017B058,AREHM5A1187FB3DE00,18684,TRRMQRX128F92EB3D4,Antonello Venditti,Le Donne,Indimenticabile
13944,SOWKZLZ12AB018051F,ARBRL2P1187B9AF9E4,4660,TRRMUWU128F932E677,The Lucksmiths,Warmer Corners,Sunlight In A Jar
13945,SOFDEEB12AB018A391,ARAFBFM12454A38551,15481,TRROXDF12903CC9B40,Golden Triangle,Double Jointer,Rollercoaster
13946,SOAIIUQ12A8C13D355,AR38CXV1187FB4DAA0,7808,TRRPGAJ128F428806C,Dan Bern,Fleeting Days,Baby Bye Bye
13947,SOBIORU12A6D4FA7E6,AR2331L1187FB491DA,10259,TRRPPZH128F4215C43,Quique Gonzalez,Personal,Y Los Conserjes De Noche
13948,SOLHGON12A58A7803E,ARKTTQZ1187B98B771,13650,TRRPQIX128F93121C1,The Dears,Missiles,Missiles
13949,SOAYWPT12AB0180F4D,ARL5BEN1187B98E4D9,13804,TRRQQUW128F934EF09,Jah Cure,The Universal Cure,My Life
13950,SOCNELA12A8AE46B0F,AR3FKJ61187B990357,2,TRRSHVK128F4242838,David Sanborn,Upfront,Soul Serenade (LP Version)
13951,SOAWMZZ12A679D8AF7,AR5N8VN1187FB37A4E,3775,TRRSNDX128E0793B02,Soundgarden,Superunknown,My Wave
13952,SOCHPHM12A8C13E18B,ARTVEH31187FB4C8F6,12990,TRRVSHN128F42812B1,Wolf Parade,At Mount Zoomer,Soldier's Grin
13953,SOAAGDG12A6D4F682D,AR1T30W1187FB4AE7E,16478,TRRYBWZ128F145B3F7,Cockney Rebel,The Human Menagerie,Crazy Raver
13954,SOPGIUO12AB017ECFD,AROYCHB11E2835C9D0,14345,TRRYHXC128F931831E,Zee Avi,Zee Avi,Let Me In
13955,SOGDCCK12A8AE4544F,ARNMWCS1187B9B9381,9468,TRRZLMF12903D018BB,Liquido,Liquido,Clown
13956,SOCDOUS12AF72AA105,ARM9HR61187B9AD75A,1970,TRRZOND128E0786291,Ja Rule,Venni Vetti Vecci,Story To Tell
13957,SOLSHMW12AB0180599,AR48SFC1187FB39732,8754,TRRZYYZ128F930BCEB,Sibylle Baier,Colour Green,Girl
13958,SOSFRXX12AB018671B,AR1IDYQ1187B98E714,2708,TRSBCFK128F9329DAD,Haujobb,Vertical Theory,Slide
13959,SOJLMWS12A6D4F9CBA,ARFREWD1187FB41079,3114,TRSCVRW128E0781841,Sondre Lerche,Two Way Monologue,Love You
13960,SOOLEJW12A6D4F8181,ARYA73U1187FB579B7,7081,TRSFSOC128F146E2A1,Longpigs,The Sun Is Often Out,Dozen Wicked Words
13961,SOEIMLA12A8C13D34F,ARMTLGH1187FB4CF8C,3347,TRSHFMT128F42872BB,The Aluminum Group,Pedals,Jinxed
13962,SOSJCHY12A8C13ED16,ARXI7WU1187FB4D75E,4591,TRSIALT128F9337980,Tinariwen,Amassakoul,Chet Boghassa
13963,SOTMJRG12A8C13D4B6,AR8N8XT1187FB4DAD9,12933,TRSJERM128F92CC496,Neva Dinova,You May Already Be Dreaming,Clouds
13964,SOYXYRF12A6D4FC2C4,ARFC93D1187FB49D2E,16624,TRSLHYY128F429BB46,Arcade Fire,No Cars Go,Surf City Eastern Bloc
13965,SOPAZNX12A6D4F622C,ARU3C671187FB3F71B,8727,TRSNCIW128F14557BC,Morcheeba,Who Can You Trust?,Col
13966,SOKDFZP12AB0189C6C,AR2UOIC1187FB3CFB8,2638,TRSNDEN12903CB6347,Club 8,Strangely Beautiful,Saturday Night Engine
13967,SOLEJPJ12A58A7E27E,ARN9D2E1187B9A9DB9,15024,TRSRTZG128F93328F4,Turbo Fruits,Echo Kid,Broadzilla
13968,SOAJWXZ12AC95F0747,AR4Q50W1187FB50A55,7943,TRSRWWX12903CE72ED,Frank Gambale,Coming To Your Senses,Salvador Once More
13969,SOPBUMD12A8C13E029,ARWS2GP1187FB4CCD2,1787,TRSXJDA128F9320B52,Atom And His Package,Redefining Music,Trump
13970,SOOJELH12AB017E4FA,ARDZQ7Z1187B99711A,11007,TRSXOVY128F930C1C4,Kamelot,Ghost Opera,Anthem
13971,SOOFCAX12A8C13BA2C,ARFHMHI1187FB55422,11776,TRSZCQX128F4276F40,Another Animal,Another Animal,Fade Away
13972,SOETYUM12AAA8C8FFC,AR1XZGQ1187FB45CD0,14552,TRSZJCW128F92F4590,Bowerbirds,Upper Air,Bright Future
13973,SOZEGSY12A8C13D798,AR38CXV1187FB4DAA0,7808,TRSZUEY128F428806E,Dan Bern,Fleeting Days,Eva
13974,SOLHZEW12AB0181938,ARLIQ281187FB3DC05,12065,TRTCNZL128F92FF796,Squarepusher,Selection Sixteen,8 Bit Mix #1
13975,SOLGKBH12A8C13F81E,AR1E9AW1187B9AC8F6,1050,TRTEXIQ128F429C900,Pixies,Surfer Rosa,Something Against You (Remastered)
13976,SOJCCRG12A6D4FA87D,ARHKV281187FB43121,17210,TRTHNBB128F14985D2,The Wild Tchoupitoulas,The Wild Tchoupitoulas,Big Chief Got A Golden Crown
13977,SOIXZQG12A8C131AB3,AR6TDWP1187B9B5EA9,7124,TRTIDWN128F934B651,Phoenix Mourning,When Excuses Become Antiques,Glasskiss
13978,SOEMXYO12AF72A7613,AR5XBNF1187FB4BCAD,5618,TRTJESZ128F426AD34,Exodus,Shovel Headed Kill Machine,Deathamphetamine
13979,SONBGKD12A6D4F5E55,AR13QA91187FB3D73D,10811,TRTJVRW128F4285D94,Mice Parade,Mice Parade,Sneaky Red
13980,SOQJAZE12A6D4F95A8,ARQOBT71187FB4CCCA,7652,TRTLYTG128F1486DF0,Beirut,Gulag Orkestar,The Bunker
13981,SOIEILU12A8C13507E,ARKGO361187FB490D1,18507,TRTMVXI128F4263BEB,Cosmic Psychos,Palomino Pizza,Champagne Sunday
13982,SOCWZOA12AB017F9E1,ARB5TJM1187B9A71FD,10672,TRTNNRY128F935563F,Finntroll,Ur Jordens Djup,Under Två Runor
13983,SOKZTHY12AB0185D2E,ARE4SXN1187FB38701,13956,TRTOKLY128F93220C9,Gourds_ The,Haymaker!,All the Way to Jericho
13984,SOJOGPM12AB017DF70,AR3TRZG1187FB3AEA1,5174,TRTOMZQ12903CD2BBB,Naked Raygun,Throb Throb,Managua
13985,SOUYMBQ12AB0180C0A,AR3YVI81187B9B45DC,12106,TRTPOEV128F92ED5EC,Phil Wickham,Phil Wickham,Yours Alone
13986,SOHMUYE12AB017F887,ARUI2CM1187FB5C3CF,19594,TRTPSNY128F933F943,El Guincho,Kalise,Kalise (Jools MF Remix)
13987,SOEVFOU12AC4687164,AR9LL8U1187B9A4D49,2670,TRTPVVO12903CE81A9,Sense Field,Living Outside,Memory
13988,SOGHIPK12A8C138E8C,ARWQ4AM1187B9AD5F8,11362,TRTQPEP128F428AE87,Jonas Brothers,Jonas Brothers,Games
13989,SOJNKZT12A8C142269,ARWRMUE1187B9AC2CB,11348,TRTSSYQ128F42BCDD4,Groove Armada,Soundboy Rock,From The Rooftops
13990,SOUDXMC12A6D4F9D01,ARX14DU1187FB52D07,1758,TRTUTGW128F147768C,Musiq,Aijuswanaseing,My Girl
13991,SOCVXIL12AC90754FF,ARH8HRR1187FB5CBE8,15397,TRTXFZY12903CF2EC9,Sharon Shannon,Saints & Scoundrels,Lady Luck
13992,SOCLKGH12AB0181FA7,AR1T75N1187B99A372,16430,TRTYVCD128F9313C84,Dolorean,Not Exotic,The Light Behind My Head
13993,SOVUJZZ12A6D4FB3B0,ARPUNQR1187FB536D2,2657,TRTYVIM128F148ADA3,JS,Ice Cream,Slow Grind
13994,SOVOQEX12A8AE476D3,ARKE1RB1187FB3CF58,10324,TRUAYFC128F422D2C9,Backyard Tire Fire,Bar Room Semantics,To You
13995,SOILTMX12A58A7EF37,ARSSACT11E2835CFAA,12632,TRUAZVA128F930297C,Gaudi + Nusrat Fateh Ali Khan,Dub Qawwali,Ghamgar Bare Ne
13996,SORVNEW12A8C13729E,AR4J4T21187FB54932,276,TRUGEMP128F9301D1A,Stephen Malkmus,Stephen Malkmus,Jenny & The Ess Dog
13997,SONGRIN12A6D4FAD35,AR3R7V21187FB4D507,16352,TRUGZMM128F149EEF8,K.Maro,La Good Life,Crazy
13998,SODQBCU12AB0183B52,ARPQ0N31187B9B046B,4798,TRUHJZB128F9316344,Niyaz,Niyaz,Ghazal
13999,SOHNCRR12A67ADF74A,AR4RY4E1187B9912E5,12044,TRUHLRV128F423862D,Wax Poetic,Nublu Sessions,Oriental Wind
14000,SOGTKJP12AB0184820,ARK4SCA1187FB481E7,14252,TRUJCEF128F92ECE4E,Razorlight,Slipway Fires,Burberry Blue Eyes
14001,SOZGGSN12AB018264F,ARCVUER11FF10D8593,13749,TRUJWRV128F933E050,The So So Glos,Tourism/Terrorism,Love Or Empire
14002,SOQIXOQ12AC4689B00,AR9DT4M1187FB3DC00,15718,TRUKGHO12903D1410C,Circa Survive,Blue Sky Noise,Spirit of The Stairwell (Album Version)
14003,SOOLAIZ12AAFF43477,ARN2V1G1187B9B111D,13917,TRUKQMA12903CDCDAA,Aaron Tippin,In Overdrive,Drill Here_ Drill Now
14004,SOEREYL12A8C140799,AR7Z6XC1187FB39800,19914,TRULXOM128F42906AE,Oz Noy,Ha!,Say What?!
14005,SOWIPUW12A8C145608,AR72F8S1187FB531C7,18249,TRUMWEG128F92D7A94,Close Lobsters,Headache Rhetoric,Gutache
14006,SOPRBIU12A58A79765,ARPKK761187FB4D53C,2321,TRUNVFH128F427253F,The Ataris,"So Long, Astoria",All You Can Ever Learn is What You Already Know
14007,SOWOCNF12AC468C085,ARFCJOM12472CE2AEE,15118,TRUPJCI12903D03201,Former Ghosts,Fleurs,Flowers
14008,SOMUCAX12A58A7B0E4,ARVFS331187B992BB0,12227,TRUQQCR128F4277C10,Fanmail,2000,Breakdown
14009,SOSXYIP12A6D4FD44D,AR22PYY1187FB36E5C,11941,TRURONF128F421CE0F,Muscles,Guns Babes Lemonade,Ice Cream
